article_id,entity_text,entity_type,attributed_sent,doc_sentiment,entity_doc_diff,n_sentences
art_113,South Africa,ORGANIZATION,-0.14219537552271505,-0.2904,0.14820462447728494,5
art_113,Colombia,ORGANIZATION,0.011566987726837397,-0.2904,0.3019669877268374,1
art_113,Israel,ORGANIZATION,-0.22128066775224975,-0.2904,0.06911933224775024,11
art_114,Thunberg,PERSON,-0.10373802072135732,0.0039,0.10763802072135732,5
art_114,Greta Thunberg,PERSON,-0.09223579234094359,0.0039,0.09613579234094359,2
art_114,Global Sumud Flotilla,ORGANIZATION,0.16323497891426086,0.0039,0.15933497891426088,1
art_114,Israel,ORGANIZATION,-0.045238941711431835,0.0039,0.049138941711431836,8
art_114,Thunberg,PERSON,-0.10373802072135732,0.0039,0.10763802072135732,5
art_114,Israel,ORGANIZATION,-0.045238941711431835,0.0039,0.049138941711431836,8
art_114,Thunberg,PERSON,-0.10373802072135732,0.0039,0.10763802072135732,5
art_114,Ersin Celik,PERSON,-0.06994144356576726,0.0039,0.07384144356576726,1
art_114,Greta Thunberg,PERSON,-0.09223579234094359,0.0039,0.09613579234094359,2
art_114,Thunberg,PERSON,-0.10373802072135732,0.0039,0.10763802072135732,5
art_114,Israeli government,ORGANIZATION,-0.024421718902885914,0.0039,0.028321718902885915,1
art_114,Israeli Foreign Ministry,ORGANIZATION,0.0009545581415295601,0.0039,0.0029454418584704397,1
art_114,Thunberg,PERSON,-0.10373802072135732,0.0039,0.10763802072135732,5
art_115,Greta Thunberg,PERSON,-0.15642588553600945,-0.0424,0.11402588553600945,4
art_115,Israel,ORGANIZATION,-0.2031110522686504,-0.0424,0.1607110522686504,10
art_115,Greta Thunberg,PERSON,-0.15642588553600945,-0.0424,0.11402588553600945,4
art_115,3Can,ORGANIZATION,-0.02355846017599106,-0.0424,0.018841539824008942,1
art_115,US,ORGANIZATION,-0.18117841131752357,-0.0424,0.13877841131752358,10
art_115,3Norman,ORGANIZATION,-0.1263806272763759,-0.0424,0.0839806272763759,1
art_115,Finkelstein,PERSON,-0.1263806272763759,-0.0424,0.0839806272763759,1
art_115,Ersin Celik,PERSON,-0.1263806272763759,-0.0424,0.0839806272763759,1
art_115,Greta Thunberg,PERSON,-0.15642588553600945,-0.0424,0.11402588553600945,4
art_115,Hazwani Helmi,PERSON,-0.1263806272763759,-0.0424,0.0839806272763759,1
art_115,Windfield Beaver,PERSON,-0.1263806272763759,-0.0424,0.0839806272763759,1
art_115,Thunberg,PERSON,-0.11788292126827098,-0.0424,0.07548292126827097,6
art_115,Helmi,PERSON,-0.10317884443793446,-0.0424,0.06077884443793446,2
art_115,Beaver,PERSON,-0.10425630584359169,-0.0424,0.06185630584359169,2
art_115,Thunberg,PERSON,-0.11788292126827098,-0.0424,0.07548292126827097,6
art_115,National Security Minister,PERSON,-0.08213198441080749,-0.0424,0.03973198441080749,1
art_115,Itamar Ben-Gvir,PERSON,-0.08213198441080749,-0.0424,0.03973198441080749,1
art_115,Lorenzo Agostino,PERSON,0.0005379989452194422,-0.0424,0.04293799894521944,1
art_115,Thunberg,PERSON,-0.11788292126827098,-0.0424,0.07548292126827097,6
art_115,Greta Thunberg,PERSON,-0.15642588553600945,-0.0424,0.11402588553600945,4
art_115,Anadolu,ORGANIZATION,-0.365114260581322,-0.0424,0.322714260581322,1
art_115,Turkish,ORGANIZATION,-0.07860297463048482,-0.0424,0.03620297463048482,4
art_115,Ikbal Gurpinar,PERSON,-0.06761427409946918,-0.0424,0.025214274099469185,1
art_115,Aycin Kantoglu,PERSON,-0.12163438089191914,-0.0424,0.07923438089191914,1
art_115,Palestinians,PERSON,-0.011548303067684174,-0.0424,0.030851696932315827,2
art_115,Foreign Minister,PERSON,-0.06144023931119591,-0.0424,0.01904023931119591,1
art_115,Antonio Tajani,PERSON,-0.06144023931119591,-0.0424,0.01904023931119591,1
art_115,MP,PERSON,-0.12483657109551131,-0.0424,0.08243657109551131,5
art_115,Arturo Scotto,PERSON,-0.07498014997690916,-0.0424,0.03258014997690916,1
art_115,Adalah,ORGANIZATION,-0.03736806195229292,-0.0424,0.005031938047707081,2
art_115,Israel,ORGANIZATION,-0.2031110522686504,-0.0424,0.1607110522686504,10
art_115,foreign ministry,ORGANIZATION,-0.08788679586723447,-0.0424,0.04548679586723447,1
art_115,Adalah,PERSON,-0.03736806195229292,-0.0424,0.005031938047707081,2
art_115,Ministry of Foreign Affairs,ORGANIZATION,0.09983589872717857,-0.0424,0.14223589872717857,1
art_115,Reuters,ORGANIZATION,0.09983589872717857,-0.0424,0.14223589872717857,1
art_115,Israel,ORGANIZATION,-0.2031110522686504,-0.0424,0.1607110522686504,10
art_115,Israel,ORGANIZATION,-0.2031110522686504,-0.0424,0.1607110522686504,10
art_115,Israel,ORGANIZATION,-0.2031110522686504,-0.0424,0.1607110522686504,10
art_115,Israel,ORGANIZATION,-0.2031110522686504,-0.0424,0.1607110522686504,10
art_115,Palestinians,PERSON,-0.011548303067684174,-0.0424,0.030851696932315827,2
art_116,Israel,ORGANIZATION,-0.2073609429062344,-0.2568,0.04943905709376556,17
art_116,Lorenzo D’Agostino,PERSON,-0.18958578899037093,-0.2568,0.06721421100962904,1
art_116,Israel,ORGANIZATION,-0.2073609429062344,-0.2568,0.04943905709376556,17
art_116,CNN,ORGANIZATION,-0.4897671905346215,-0.2568,0.2329671905346215,1
art_116,D’Agostino,PERSON,-0.20839609530022635,-0.2568,0.048403904699773626,7
art_116,D’Agostino,PERSON,-0.20839609530022635,-0.2568,0.048403904699773626,7
art_116,Israel,ORGANIZATION,-0.2073609429062344,-0.2568,0.04943905709376556,17
art_116,Israel,ORGANIZATION,-0.2073609429062344,-0.2568,0.04943905709376556,17
art_116,foreign ministry,ORGANIZATION,-0.06485683118808083,-0.2568,0.19194316881191914,2
art_116,D’Agostino,PERSON,-0.20839609530022635,-0.2568,0.048403904699773626,7
art_116,Greta Thunberg,PERSON,0.001713823527097702,-0.2568,0.2585138235270977,1
art_116,Global Sumud Flotilla,ORGANIZATION,0.001713823527097702,-0.2568,0.2585138235270977,1
art_116,Israel,ORGANIZATION,-0.2073609429062344,-0.2568,0.04943905709376556,17
art_116,Thunberg,PERSON,-0.13494477425410878,-0.2568,0.1218552257458912,4
art_116,D’Agostino,PERSON,-0.20839609530022635,-0.2568,0.048403904699773626,7
art_116,Lubna Tuma,PERSON,-0.13142748590325937,-0.2568,0.1253725140967406,1
art_116,Adalah Legal Centre,ORGANIZATION,-0.13142748590325937,-0.2568,0.1253725140967406,1
art_116,Thunberg,PERSON,-0.13494477425410878,-0.2568,0.1218552257458912,4
art_116,Israel,ORGANIZATION,-0.2073609429062344,-0.2568,0.04943905709376556,17
art_116,foreign ministry,ORGANIZATION,-0.06485683118808083,-0.2568,0.19194316881191914,2
art_116,Thunberg,PERSON,-0.13494477425410878,-0.2568,0.1218552257458912,4
art_116,Thunberg,PERSON,-0.13494477425410878,-0.2568,0.1218552257458912,4
art_116,Israel,ORGANIZATION,-0.2073609429062344,-0.2568,0.04943905709376556,17
art_116,Israeli government,ORGANIZATION,-0.12311357632279396,-0.2568,0.133686423677206,1
art_116,D’Agostino,PERSON,-0.20839609530022635,-0.2568,0.048403904699773626,7
art_116,Israel,ORGANIZATION,-0.2073609429062344,-0.2568,0.04943905709376556,17
art_116,National Security Minister,PERSON,-0.006447204737924039,-0.2568,0.25035279526207593,1
art_116,Itamar Ben Gvir,PERSON,-0.006447204737924039,-0.2568,0.25035279526207593,1
art_116,D’Agostino,PERSON,-0.20839609530022635,-0.2568,0.048403904699773626,7
art_116,Ben Gvir,PERSON,-0.2739560100453673,-0.2568,0.01715601004536732,4
art_116,Ben Gvir,PERSON,-0.2739560100453673,-0.2568,0.01715601004536732,4
art_116,Prime Minister,PERSON,-0.3375611998878109,-0.2568,0.08076119988781094,3
art_116,Benjamin Netanyahu,PERSON,-0.09165770834079012,-0.2568,0.16514229165920985,1
art_116,Prime Minister,PERSON,-0.3375611998878109,-0.2568,0.08076119988781094,3
art_116,X.,ORGANIZATION,-0.2846526517532766,-0.2568,0.027852651753276614,1
art_116,Prime Minister,PERSON,-0.3375611998878109,-0.2568,0.08076119988781094,3
art_116,Ben Gvir,PERSON,-0.2739560100453673,-0.2568,0.01715601004536732,4
art_117,Israel,ORGANIZATION,-0.04918547242414206,0.0177,0.06688547242414206,12
art_117,Greta Thunberg,PERSON,-0.2714016658719629,0.0177,0.2891016658719629,1
art_117,Israel,ORGANIZATION,-0.04918547242414206,0.0177,0.06688547242414206,12
art_117,Greta Thunberg,PERSON,-0.2714016658719629,0.0177,0.2891016658719629,1
art_117,Thunberg,PERSON,0.13221168896416202,0.0177,0.11451168896416203,3
art_117,foreign minister,PERSON,-0.004146368009969592,0.0177,0.021846368009969593,1
art_117,Global Sumud Flotilla,ORGANIZATION,-0.1949218949303031,0.0177,0.2126218949303031,1
art_117,GSF,ORGANIZATION,-0.06780868707573973,0.0177,0.08550868707573972,4
art_117,GSF,ORGANIZATION,-0.06780868707573973,0.0177,0.08550868707573972,4
art_117,Greece,ORGANIZATION,-0.024585442675743252,0.0177,0.04228544267574325,2
art_117,foreign ministry,ORGANIZATION,0.0032390824635513127,0.0177,0.014460917536448688,2
art_117,Thunberg,PERSON,0.13221168896416202,0.0177,0.11451168896416203,3
art_117,Slovakia,ORGANIZATION,-0.014774025068618357,0.0177,0.03247402506861836,2
art_117,GSF,ORGANIZATION,-0.06780868707573973,0.0177,0.08550868707573972,4
art_117,Israel,ORGANIZATION,-0.04918547242414206,0.0177,0.06688547242414206,12
art_117,Rafael Borrego,PERSON,-0.13703227578662336,0.0177,0.15473227578662335,1
art_117,Reuters,ORGANIZATION,-0.5588760983082466,0.0177,0.5765760983082466,1
art_117,foreign ministry,ORGANIZATION,0.0032390824635513127,0.0177,0.014460917536448688,2
art_117,GSF,ORGANIZATION,-0.06780868707573973,0.0177,0.08550868707573972,4
art_117,UN,ORGANIZATION,-0.11575919735866289,0.0177,0.13345919735866288,15
art_117,Integrated,ORGANIZATION,-0.010699390200898051,0.0177,0.02839939020089805,1
art_117,Phase,ORGANIZATION,-0.010699390200898051,0.0177,0.02839939020089805,1
art_117,Hamas,ORGANIZATION,-0.31362862727837637,0.0177,0.33132862727837636,2
art_117,health ministry,ORGANIZATION,-0.277901331273218,0.0177,0.29560133127321797,3
art_117,Palestinians,PERSON,-0.25368677580263466,0.0177,0.27138677580263465,2
art_117,UN,ORGANIZATION,-0.11575919735866289,0.0177,0.13345919735866288,15
art_117,Israel,ORGANIZATION,-0.04918547242414206,0.0177,0.06688547242414206,12
art_117,Israel,ORGANIZATION,-0.04918547242414206,0.0177,0.06688547242414206,12
art_117,Israel,ORGANIZATION,-0.04918547242414206,0.0177,0.06688547242414206,12
art_117,IPC,ORGANIZATION,-0.07964212901424617,0.0177,0.09734212901424616,2
art_117,UN,ORGANIZATION,-0.11575919735866289,0.0177,0.13345919735866288,15
art_117,Palestinians,PERSON,-0.25368677580263466,0.0177,0.27138677580263465,2
art_117,Hamas,ORGANIZATION,-0.31362862727837637,0.0177,0.33132862727837636,2
art_117,health ministry,ORGANIZATION,-0.277901331273218,0.0177,0.29560133127321797,3
art_118,Reuters,ORGANIZATION,-0.07533232318625475,-0.0231,0.05223232318625476,3
art_118,Israel,ORGANIZATION,-0.1443280290598826,-0.0231,0.1212280290598826,6
art_118,Greta Thunberg,PERSON,-0.02306897536618635,-0.0231,3.102463381364842e-05,1
art_118,foreign ministry,ORGANIZATION,-0.023714651567085337,-0.0231,0.0006146515670853378,3
art_118,foreign ministry,ORGANIZATION,-0.023714651567085337,-0.0231,0.0006146515670853378,3
art_118,Hazwani Helmi,PERSON,-0.02306897536618635,-0.0231,3.102463381364842e-05,1
art_118,Reuters,ORGANIZATION,-0.07533232318625475,-0.0231,0.05223232318625476,3
art_118,Thunberg,PERSON,-0.02893043201765977,-0.0231,0.0058304320176597695,2
art_118,Helmi,PERSON,-0.09528500385931693,-0.0231,0.07218500385931693,2
art_118,Beaver,PERSON,-0.02893043201765977,-0.0231,0.0058304320176597695,2
art_118,Thunberg,PERSON,-0.02893043201765977,-0.0231,0.0058304320176597695,2
art_118,Israel,ORGANIZATION,-0.1443280290598826,-0.0231,0.1212280290598826,6
art_118,National Security Minister,PERSON,-0.034791888669133186,-0.0231,0.011691888669133187,1
art_118,Itamar Ben-Gvir,PERSON,-0.034791888669133186,-0.0231,0.011691888669133187,1
art_118,Reuters,ORGANIZATION,-0.07533232318625475,-0.0231,0.05223232318625476,3
art_118,Foreign Minister,PERSON,-0.18964490352664143,-0.0231,0.16654490352664142,1
art_118,Antonio Tajani,PERSON,-0.18964490352664143,-0.0231,0.16654490352664142,1
art_118,Turkish Airlines,ORGANIZATION,-0.18964490352664143,-0.0231,0.16654490352664142,1
art_118,Italian Embassy,ORGANIZATION,0.0626560061937198,-0.0231,0.0857560061937198,1
art_118,Tajani,PERSON,-0.06349444866646081,-0.0231,0.04039444866646082,2
art_118,X.A,ORGANIZATION,0.0626560061937198,-0.0231,0.0857560061937198,1
art_118,Italians,PERSON,-0.06349444866646081,-0.0231,0.04039444866646082,2
art_118,Arturo Scotto,PERSON,0.0626560061937198,-0.0231,0.0857560061937198,1
art_118,Benedetta Scuderi,PERSON,-0.23089689062908292,-0.0231,0.2077968906290829,1
art_118,Adalah,ORGANIZATION,-0.12119336635805666,-0.0231,0.09809336635805667,2
art_118,Adalah,PERSON,-0.12119336635805666,-0.0231,0.09809336635805667,2
art_118,Israel,ORGANIZATION,-0.1443280290598826,-0.0231,0.1212280290598826,6
art_118,Adalah,PERSON,-0.12119336635805666,-0.0231,0.09809336635805667,2
art_118,Reuters.The,ORGANIZATION,-0.01328309066593647,-0.0231,0.009816909334063529,1
art_118,Israel,ORGANIZATION,-0.1443280290598826,-0.0231,0.1212280290598826,6
art_118,Hamas',ORGANIZATION,-0.01328309066593647,-0.0231,0.009816909334063529,1
art_119,Hamas,ORGANIZATION,-0.3782130547333509,-0.1787,0.19951305473335088,1
art_119,Saverio Tommasi,PERSON,-0.007530656643211842,-0.1787,0.17116934335678816,1
art_119,Global Sumud flotilla,ORGANIZATION,-0.26703417487442493,-0.1787,0.08833417487442494,1
art_119,GSF,ORGANIZATION,-0.26703417487442493,-0.1787,0.08833417487442494,1
art_119,Greta Thunberg,PERSON,-0.26703417487442493,-0.1787,0.08833417487442494,1
art_119,Palestinians,PERSON,-0.031151873525232077,-0.1787,0.14754812647476792,1
art_119,Israel,ORGANIZATION,-0.16440858988911108,-0.1787,0.014291410110888914,12
art_119,Israel,ORGANIZATION,-0.16440858988911108,-0.1787,0.014291410110888914,12
art_119,foreign ministry,ORGANIZATION,-0.14655415892290571,-0.1787,0.032145841077094284,3
art_119,national security minister,PERSON,-0.10384512692689896,-0.1787,0.07485487307310104,1
art_119,Itamar Ben-Gvir,PERSON,-0.10384512692689896,-0.1787,0.07485487307310104,1
art_119,Rafael Borrego,PERSON,-0.3473965786397457,-0.1787,0.16869657863974571,1
art_119,Reuters,ORGANIZATION,-0.3473965786397457,-0.1787,0.16869657863974571,1
art_119,Australia,ORGANIZATION,-0.0475350379711017,-0.1787,0.1311649620288983,1
art_119,New Zealand,ORGANIZATION,-0.0475350379711017,-0.1787,0.1311649620288983,1
art_119,Global Movement,ORGANIZATION,-0.0475350379711017,-0.1787,0.1311649620288983,1
art_119,Australian Department of Foreign Affairs and Trade,ORGANIZATION,-0.0475350379711017,-0.1787,0.1311649620288983,1
art_119,DFAT,ORGANIZATION,-0.2406076036277227,-0.1787,0.06190760362772271,2
art_119,DFAT,ORGANIZATION,-0.2406076036277227,-0.1787,0.06190760362772271,2
art_119,Ada Colau,PERSON,-0.03995278477668762,-0.1787,0.13874721522331238,1
art_119,mayor,PERSON,-0.03995278477668762,-0.1787,0.13874721522331238,1
art_119,Lorenzo D’Agostino,PERSON,-0.00014620559522882104,-0.1787,0.17855379440477118,1
art_119,Guardian,ORGANIZATION,-0.1293603690864984,-0.1787,0.0493396309135016,2
art_119,Israelis,PERSON,-0.267484154435806,-0.1787,0.08878415443580598,1
art_119,D’Agostino,PERSON,-0.08564152399776503,-0.1787,0.09305847600223496,3
art_119,Thunberg,PERSON,-0.3155109161540167,-0.1787,0.13681091615401672,5
art_119,Greta,PERSON,-0.10992619255557656,-0.1787,0.06877380744442343,2
art_119,D’Agostino,PERSON,-0.08564152399776503,-0.1787,0.09305847600223496,3
art_119,Swedish foreign ministry,ORGANIZATION,-0.25857453257776797,-0.1787,0.07987453257776797,1
art_119,Guardian,ORGANIZATION,-0.1293603690864984,-0.1787,0.0493396309135016,2
art_119,Israeli foreign ministry,ORGANIZATION,-0.07724281726405025,-0.1787,0.10145718273594975,1
art_119,Thunberg,PERSON,-0.3155109161540167,-0.1787,0.13681091615401672,5
art_119,White House,ORGANIZATION,-0.14569007011596113,-0.1787,0.03300992988403886,1
art_119,Donald Trump,PERSON,-0.14569007011596113,-0.1787,0.03300992988403886,1
art_119,Thunberg,PERSON,-0.3155109161540167,-0.1787,0.13681091615401672,5
art_119,US,ORGANIZATION,-0.16628001513890922,-0.1787,0.012419984861090777,11
art_119,president,PERSON,0.017578900791704655,-0.1787,0.19627890079170465,1
art_119,Thunberg,PERSON,-0.3155109161540167,-0.1787,0.13681091615401672,5
art_119,Israel,ORGANIZATION,-0.16440858988911108,-0.1787,0.014291410110888914,12
art_120,Greta Thunberg,PERSON,-0.00010266818571835756,0.0045,0.004602668185718357,1
art_120,Israel,ORGANIZATION,-0.07931892143743527,0.0045,0.08381892143743527,9
art_120,Agence France-Presse,ORGANIZATION,-0.00010266818571835756,0.0045,0.004602668185718357,1
art_120,AFP,ORGANIZATION,0.025085846214399982,0.0045,0.020585846214399982,3
art_120,United Nations,ORGANIZATION,-0.16634823195636272,0.0045,0.17084823195636273,1
art_120,Thunberg,PERSON,-0.04797344349208288,0.0045,0.052473443492082876,4
art_120,AFP,ORGANIZATION,0.025085846214399982,0.0045,0.020585846214399982,3
art_120,Thunberg,PERSON,-0.04797344349208288,0.0045,0.052473443492082876,4
art_120,Global Sumud Flotilla,ORGANIZATION,-0.10176161711569875,0.0045,0.10626161711569876,2
art_120,Israel,ORGANIZATION,-0.07931892143743527,0.0045,0.08381892143743527,9
art_120,Israel,ORGANIZATION,-0.07931892143743527,0.0045,0.08381892143743527,9
art_120,Palestinians,PERSON,-0.19196873158216476,0.0045,0.19646873158216477,1
art_120,Thunberg,PERSON,-0.04797344349208288,0.0045,0.052473443492082876,4
art_120,Greek foreign ministry,ORGANIZATION,-0.00883124303072691,0.0045,0.01333124303072691,1
art_120,Israel's foreign ministry,ORGANIZATION,-0.15751884563360363,0.0045,0.16201884563360364,1
art_120,Bratislava's foreign ministry,ORGANIZATION,0.0002207614597864449,0.0045,0.004279238540213555,1
art_120,Slovak,PERSON,-0.0553764424015147,0.0045,0.0598764424015147,3
art_120,Global Sumud,ORGANIZATION,-0.10176161711569875,0.0045,0.10626161711569876,2
art_120,Israel,ORGANIZATION,-0.07931892143743527,0.0045,0.08381892143743527,9
art_120,Hamas,ORGANIZATION,-0.1207136819139123,0.0045,0.1252136819139123,1
art_120,foreign,ORGANIZATION,-0.04194547815131955,0.0045,0.046445478151319546,4
art_120,AFP,ORGANIZATION,0.025085846214399982,0.0045,0.020585846214399982,3
art_121,Malaysians,PERSON,-0.11532555131998379,-0.1291,0.013774448680016205,2
art_121,Malaysians,PERSON,-0.11532555131998379,-0.1291,0.013774448680016205,2
art_121,Israel,ORGANIZATION,-0.08953222037234809,-0.1291,0.0395677796276519,4
art_121,Malaysians,PERSON,-0.11532555131998379,-0.1291,0.013774448680016205,2
art_121,Global Sumud Flotilla,ORGANIZATION,0.05444786683074199,-0.1291,0.18354786683074198,1
art_121,Greta Thunberg,PERSON,0.012338418047875166,-0.1291,0.14143841804787516,1
art_121,Prime Minister,PERSON,-0.24695842614164576,-0.1291,0.11785842614164577,1
art_121,Anwar Ibrahim,PERSON,-0.24695842614164576,-0.1291,0.11785842614164577,1
art_122,Palestinians,PERSON,0.03480537352152169,0.1431,0.10829462647847832,1
art_122,Global Times,ORGANIZATION,0.017682815027910692,0.1431,0.1254171849720893,2
art_122,Global Sumud Flotilla,ORGANIZATION,0.1995968112837545,0.1431,0.0564968112837545,4
art_122,VCG,ORGANIZATION,0.004773472901433706,0.1431,0.1383265270985663,1
art_122,Egypt,ORGANIZATION,0.12635949673131108,0.1431,0.016740503268688922,1
art_122,Israel,ORGANIZATION,0.01371551272247664,0.1431,0.12938448727752336,11
art_122,Hamas,ORGANIZATION,-0.06793434522114694,0.1431,0.21103434522114695,2
art_122,Israel,ORGANIZATION,0.01371551272247664,0.1431,0.12938448727752336,11
art_122,Hamas,ORGANIZATION,-0.06793434522114694,0.1431,0.21103434522114695,2
art_122,Global Times,ORGANIZATION,0.017682815027910692,0.1431,0.1254171849720893,2
art_122,GT,ORGANIZATION,0.0005688990054295573,0.1431,0.14253110099457045,4
art_122,Wang Wenwen,PERSON,0.0005602565342996968,0.1431,0.1425397434657003,1
art_122,David Adler,PERSON,0.0005602565342996968,0.1431,0.1425397434657003,1
art_122,Adler,PERSON,0.22591186555791865,0.1431,0.08281186555791864,4
art_122,Progressive International,ORGANIZATION,0.0005602565342996968,0.1431,0.1425397434657003,1
art_122,Global,ORGANIZATION,0.3149847741889971,0.1431,0.1718847741889971,5
art_122,Flotilla,ORGANIZATION,0.1901431167264794,0.1431,0.0470431167264794,6
art_122,GT,PERSON,0.0005688990054295573,0.1431,0.14253110099457045,4
art_122,Adler,PERSON,0.22591186555791865,0.1431,0.08281186555791864,4
art_122,Global,ORGANIZATION,0.3149847741889971,0.1431,0.1718847741889971,5
art_122,Flotilla,ORGANIZATION,0.1901431167264794,0.1431,0.0470431167264794,6
art_122,Israel,ORGANIZATION,0.01371551272247664,0.1431,0.12938448727752336,11
art_122,United Nations,ORGANIZATION,0.49595271423459053,0.1431,0.3528527142345905,1
art_122,Israeli naval,ORGANIZATION,0.1998491147533059,0.1431,0.05674911475330591,2
art_122,Israeli naval forces,ORGANIZATION,0.1998491147533059,0.1431,0.05674911475330591,2
art_122,GT,PERSON,0.0005688990054295573,0.1431,0.14253110099457045,4
art_122,Israel,ORGANIZATION,0.01371551272247664,0.1431,0.12938448727752336,11
art_122,Hamas,ORGANIZATION,-0.06793434522114694,0.1431,0.21103434522114695,2
art_122,Flotilla,ORGANIZATION,0.1901431167264794,0.1431,0.0470431167264794,6
art_122,Adler,PERSON,0.22591186555791865,0.1431,0.08281186555791864,4
art_122,Palestine,ORGANIZATION,0.10863384243566543,0.1431,0.034466157564334576,2
art_122,Israel,ORGANIZATION,0.01371551272247664,0.1431,0.12938448727752336,11
art_122,Palestine,ORGANIZATION,0.10863384243566543,0.1431,0.034466157564334576,2
art_122,GT,PERSON,0.0005688990054295573,0.1431,0.14253110099457045,4
art_122,US,ORGANIZATION,0.21595015787037977,0.1431,0.07285015787037977,11
art_122,Israel,ORGANIZATION,0.01371551272247664,0.1431,0.12938448727752336,11
art_122,US,ORGANIZATION,0.21595015787037977,0.1431,0.07285015787037977,11
art_122,Adler,PERSON,0.22591186555791865,0.1431,0.08281186555791864,4
art_122,US,ORGANIZATION,0.21595015787037977,0.1431,0.07285015787037977,11
art_122,US,ORGANIZATION,0.21595015787037977,0.1431,0.07285015787037977,11
art_122,US,ORGANIZATION,0.21595015787037977,0.1431,0.07285015787037977,11
art_123,Greta Thunberg,PERSON,-0.08294056076556444,-0.1856,0.10265943923443555,3
art_123,Israel’s Foreign Ministry,ORGANIZATION,-0.12879292573779821,-0.1856,0.05680707426220177,1
art_123,Swedish Foreign Ministry,ORGANIZATION,-0.13600429170764983,-0.1856,0.04959570829235016,2
art_123,The Guardian,ORGANIZATION,-0.12879292573779821,-0.1856,0.05680707426220177,1
art_123,Thunberg,PERSON,-0.09380491361953318,-0.1856,0.09179508638046681,5
art_123,Thunberg,PERSON,-0.09380491361953318,-0.1856,0.09179508638046681,5
art_123,GRETA THUNBERG,PERSON,-0.08294056076556444,-0.1856,0.10265943923443555,3
art_123,ABBA,ORGANIZATION,-0.04547686129808426,-0.1856,0.14012313870191573,1
art_123,X,ORGANIZATION,-0.09668946000747383,-0.1856,0.08891053999252616,5
art_123,Israeli Foreign Ministry,ORGANIZATION,-0.09434625948779285,-0.1856,0.09125374051220714,2
art_123,Thunberg,PERSON,-0.09380491361953318,-0.1856,0.09179508638046681,5
art_123,Israeli Foreign Ministry,ORGANIZATION,-0.09434625948779285,-0.1856,0.09125374051220714,2
art_123,Israel’s Population and Migration Tribunal,ORGANIZATION,-0.06425864866469055,-0.1856,0.12134135133530943,1
art_123,X,ORGANIZATION,-0.09668946000747383,-0.1856,0.08891053999252616,5
art_123,Thunberg,ORGANIZATION,-0.09380491361953318,-0.1856,0.09179508638046681,5
art_123,Flotilla,ORGANIZATION,-0.09668946000747383,-0.1856,0.08891053999252616,5
art_123,GRETA THUNBERG FLOTILLA,PERSON,-0.07455189526081085,-0.1856,0.11104810473918914,1
art_123,Israel,ORGANIZATION,-0.11392183374014817,-0.1856,0.07167816625985182,7
art_123,National Security Minister,PERSON,-0.07455189526081085,-0.1856,0.11104810473918914,1
art_123,Itamar Ben-Gvir,PERSON,-0.07455189526081085,-0.1856,0.11104810473918914,1
art_123,Thunberg,PERSON,-0.09380491361953318,-0.1856,0.09179508638046681,5
art_123,Israel,ORGANIZATION,-0.11392183374014817,-0.1856,0.07167816625985182,7
art_123,NEWS,ORGANIZATION,-0.14321565767750144,-0.1856,0.04238434232249855,1
art_123,Ersin Çelik,PERSON,-0.14321565767750144,-0.1856,0.04238434232249855,1
art_123,Anadolu Agency,ORGANIZATION,-0.14321565767750144,-0.1856,0.04238434232249855,1
art_123,Greta,PERSON,-0.09800933499354869,-0.1856,0.0875906650064513,4
art_123,Fox News Digital,ORGANIZATION,-0.14321565767750144,-0.1856,0.04238434232249855,1
art_123,Swedish Foreign Ministry,ORGANIZATION,-0.13600429170764983,-0.1856,0.04959570829235016,2
art_123,Israeli Foreign Ministry,ORGANIZATION,-0.09434625948779285,-0.1856,0.09125374051220714,2
art_124,Gaza,ORGANIZATION,-0.1931366367789451,-0.1041,0.0890366367789451,4
art_124,International,ORGANIZATION,0.0343326776928734,-0.1041,0.1384326776928734,4
art_124,Global Sumud Flotilla,ORGANIZATION,-0.22791057312861085,-0.1041,0.12381057312861085,1
art_124,Israel,ORGANIZATION,-0.16568277906480944,-0.1041,0.06158277906480944,8
art_124,Paolo Romano,PERSON,-0.001675506413448602,-0.1041,0.1024244935865514,1
art_124,AFP,ORGANIZATION,-0.0009434707280888688,-0.1041,0.10315652927191113,2
art_124,Greta Thunberg,PERSON,-0.1475151372142136,-0.1041,0.04341513721421361,1
art_124,Romano,PERSON,-0.06655352335656062,-0.1041,0.03754647664343938,2
art_124,Iylia Balqis,PERSON,-0.5056340134469792,-0.1041,0.40153401344697925,1
art_124,Israel,ORGANIZATION,-0.16568277906480944,-0.1041,0.06158277906480944,8
art_124,Turkish Airlines,ORGANIZATION,-0.006953323259949684,-0.1041,0.09714667674005031,1
art_124,X,ORGANIZATION,-0.12543019745498896,-0.1041,0.02133019745498896,3
art_124,Israeli foreign ministry,ORGANIZATION,-0.01576665707398206,-0.1041,0.08833334292601794,1
art_124,Hamas,ORGANIZATION,-0.01576665707398206,-0.1041,0.08833334292601794,1
art_124,Sumud,ORGANIZATION,-0.12183861510129645,-0.1041,0.017738615101296457,2
art_124,Turkey,ORGANIZATION,-0.03756287967553362,-0.1041,0.06653712032446638,2
art_124,Israel,ORGANIZATION,-0.16568277906480944,-0.1041,0.06158277906480944,8
art_124,Foreign Minister,PERSON,0.14511007815599442,-0.1041,0.2492100781559944,1
